Eastern Date Hour,Eastern Date Hour,Zone Name,Zone PTID,DAM Zonal LBMP,DAM Zonal Losses,DAM Zonal Congestion,DAM Zonal Price Version
12-12-2023 16:00,EST,CAPITL,61757,38.09,1.74,0,1
12-12-2023 17:00,EST,CAPITL,61757,48.73,2.45,0,1
12-12-2023 18:00,EST,CAPITL,61757,43.22,2.06,0,1
12-12-2023 19:00,EST,CAPITL,61757,37.56,1.72,0,1
12-12-2023 20:00,EST,CAPITL,61757,35.64,1.5,0,1
12-12-2023 21:00,EST,CAPITL,61757,33.09,1.24,0,1
12-12-2023 22:00,EST,CAPITL,61757,30.85,1.04,0,1
12-12-2023 23:00,EST,CAPITL,61757,30.05,0.87,0,1
13-12-2023 00:00,EST,CAPITL,61757,25.96,0.85,0,1
13-12-2023 01:00,EST,CAPITL,61757,24.66,0.83,0,1
13-12-2023 02:00,EST,CAPITL,61757,24.03,0.81,0,1
13-12-2023 03:00,EST,CAPITL,61757,23.97,0.83,0,1
13-12-2023 04:00,EST,CAPITL,61757,24.5,0.81,0,1
13-12-2023 05:00,EST,CAPITL,61757,28.12,0.9,0,1
13-12-2023 06:00,EST,CAPITL,61757,35.57,1.43,0,1
13-12-2023 07:00,EST,CAPITL,61757,42.22,2.09,0,1
13-12-2023 08:00,EST,CAPITL,61757,35.86,1.58,0,1
13-12-2023 09:00,EST,CAPITL,61757,31.2,1.05,0,1
13-12-2023 10:00,EST,CAPITL,61757,31.54,1.24,0,1
13-12-2023 11:00,EST,CAPITL,61757,30.91,1.22,0,1
13-12-2023 12:00,EST,CAPITL,61757,30,1.07,0,1
13-12-2023 13:00,EST,CAPITL,61757,30.33,1.17,0,1
13-12-2023 14:00,EST,CAPITL,61757,32.45,1.22,0,1
13-12-2023 15:00,EST,CAPITL,61757,35.13,1.45,0,1
13-12-2023 16:00,EST,CAPITL,61757,42.37,1.86,0,1
13-12-2023 17:00,EST,CAPITL,61757,53.49,2.98,0,1
13-12-2023 18:00,EST,CAPITL,61757,48.67,2.4,0,1
13-12-2023 19:00,EST,CAPITL,61757,41.88,1.92,0,1
13-12-2023 20:00,EST,CAPITL,61757,38.29,1.75,0,1
13-12-2023 21:00,EST,CAPITL,61757,35.78,1.57,0,1
13-12-2023 22:00,EST,CAPITL,61757,34.23,1.19,0,1
13-12-2023 23:00,EST,CAPITL,61757,32.43,1.1,0,1
14-12-2023 00:00,EST,CAPITL,61757,29.24,0.91,0,1
14-12-2023 01:00,EST,CAPITL,61757,28.5,0.86,0,1
14-12-2023 02:00,EST,CAPITL,61757,27.73,0.91,0,1
14-12-2023 03:00,EST,CAPITL,61757,27.81,0.94,0,1
14-12-2023 04:00,EST,CAPITL,61757,28.27,0.93,0,1
14-12-2023 05:00,EST,CAPITL,61757,30.09,0.99,0,1
14-12-2023 06:00,EST,CAPITL,61757,38.65,1.81,0,1
14-12-2023 07:00,EST,CAPITL,61757,45.87,2.18,0,1
14-12-2023 08:00,EST,CAPITL,61757,38.7,1.74,0,1
14-12-2023 09:00,EST,CAPITL,61757,33.67,1.2,0,1
14-12-2023 10:00,EST,CAPITL,61757,33.26,1.22,0,1
14-12-2023 11:00,EST,CAPITL,61757,31.09,1.14,0,1
14-12-2023 12:00,EST,CAPITL,61757,29.71,1.09,0,1
14-12-2023 13:00,EST,CAPITL,61757,29.75,1.12,0,1
14-12-2023 14:00,EST,CAPITL,61757,31.43,1.24,0,1
14-12-2023 15:00,EST,CAPITL,61757,34.64,1.49,0,1
14-12-2023 16:00,EST,CAPITL,61757,42.98,1.92,-4.72,1
14-12-2023 17:00,EST,CAPITL,61757,62.24,2.23,-17.91,1
14-12-2023 18:00,EST,CAPITL,61757,49.59,1.87,-13,1
14-12-2023 19:00,EST,CAPITL,61757,41.52,1.75,-5.49,1
14-12-2023 20:00,EST,CAPITL,61757,38.62,1.74,-2.73,1
14-12-2023 21:00,EST,CAPITL,61757,35.72,1.7,0,1
14-12-2023 22:00,EST,CAPITL,61757,33.18,1.52,-0.72,1
14-12-2023 23:00,EST,CAPITL,61757,30.8,1.47,0,1
15-12-2023 00:00,EST,CAPITL,61757,25.46,1.03,0,1
15-12-2023 01:00,EST,CAPITL,61757,24.06,0.97,0,1
15-12-2023 02:00,EST,CAPITL,61757,23.69,0.98,0,1
15-12-2023 03:00,EST,CAPITL,61757,23.52,0.95,0,1
15-12-2023 04:00,EST,CAPITL,61757,23.51,0.95,0,1
15-12-2023 05:00,EST,CAPITL,61757,24.86,1.05,0,1
15-12-2023 06:00,EST,CAPITL,61757,31.81,1.31,0,1
15-12-2023 07:00,EST,CAPITL,61757,37.96,1.82,-1.68,1
15-12-2023 08:00,EST,CAPITL,61757,32.44,1.34,0,1
15-12-2023 09:00,EST,CAPITL,61757,29.09,1.28,0,1
15-12-2023 10:00,EST,CAPITL,61757,25.61,1.03,0,1
15-12-2023 11:00,EST,CAPITL,61757,24.56,0.97,0,1
15-12-2023 12:00,EST,CAPITL,61757,23.79,0.92,0,1
15-12-2023 13:00,EST,CAPITL,61757,23.58,0.91,0,1
15-12-2023 14:00,EST,CAPITL,61757,24.38,0.98,0,1
15-12-2023 15:00,EST,CAPITL,61757,26.62,1.17,0,1
15-12-2023 16:00,EST,CAPITL,61757,31.67,1.45,0,1
15-12-2023 17:00,EST,CAPITL,61757,39.39,2.12,0,1
15-12-2023 18:00,EST,CAPITL,61757,34.63,1.59,0,1
15-12-2023 19:00,EST,CAPITL,61757,32.21,1.45,0,1
15-12-2023 20:00,EST,CAPITL,61757,29.6,1.25,0,1
15-12-2023 21:00,EST,CAPITL,61757,28.45,1.23,0,1
15-12-2023 22:00,EST,CAPITL,61757,26.44,1.07,0,1
15-12-2023 23:00,EST,CAPITL,61757,25.92,0.95,0,1
16-12-2023 00:00,EST,CAPITL,61757,24.74,0.74,0,1
16-12-2023 01:00,EST,CAPITL,61757,23.49,0.66,0,1
16-12-2023 02:00,EST,CAPITL,61757,22.48,0.63,0,1
16-12-2023 03:00,EST,CAPITL,61757,22.19,0.63,0,1
16-12-2023 04:00,EST,CAPITL,61757,22.69,0.62,0,1
16-12-2023 05:00,EST,CAPITL,61757,24.2,0.68,0,1
16-12-2023 06:00,EST,CAPITL,61757,27.23,0.77,0,1
16-12-2023 07:00,EST,CAPITL,61757,29.54,0.94,0,1
16-12-2023 08:00,EST,CAPITL,61757,29.2,0.88,0,1
16-12-2023 09:00,EST,CAPITL,61757,26.04,0.68,0,1
16-12-2023 10:00,EST,CAPITL,61757,24.32,0.66,0,1
16-12-2023 11:00,EST,CAPITL,61757,23.95,0.65,0,1
16-12-2023 12:00,EST,CAPITL,61757,23.19,0.63,0,1
16-12-2023 13:00,EST,CAPITL,61757,23.1,0.65,0,1
16-12-2023 14:00,EST,CAPITL,61757,23.12,0.74,0,1
16-12-2023 15:00,EST,CAPITL,61757,24.72,0.84,0,1
16-12-2023 16:00,EST,CAPITL,61757,30.59,1.09,0,1
16-12-2023 17:00,EST,CAPITL,61757,35.95,1.74,0,1
16-12-2023 18:00,EST,CAPITL,61757,32.47,1.31,0,1
16-12-2023 19:00,EST,CAPITL,61757,28.65,1.1,0,1
16-12-2023 20:00,EST,CAPITL,61757,25.38,1,0,1
16-12-2023 21:00,EST,CAPITL,61757,24.68,1.04,0,1
16-12-2023 22:00,EST,CAPITL,61757,24.25,0.96,0,1
16-12-2023 23:00,EST,CAPITL,61757,23.46,0.92,0,1
17-12-2023 00:00,EST,CAPITL,61757,23.97,0.88,0,1
17-12-2023 01:00,EST,CAPITL,61757,21.72,0.86,0,1
17-12-2023 02:00,EST,CAPITL,61757,20.97,0.83,0,1
17-12-2023 03:00,EST,CAPITL,61757,20.73,0.82,0,1
17-12-2023 04:00,EST,CAPITL,61757,20.58,0.79,0,1
17-12-2023 05:00,EST,CAPITL,61757,20.81,0.8,0,1
17-12-2023 06:00,EST,CAPITL,61757,21.08,0.79,0,1
17-12-2023 07:00,EST,CAPITL,61757,21.73,0.81,0,1
17-12-2023 08:00,EST,CAPITL,61757,24.58,1.01,0,1
17-12-2023 09:00,EST,CAPITL,61757,25.16,0.99,0,1
17-12-2023 10:00,EST,CAPITL,61757,25.77,1.02,0,1
17-12-2023 11:00,EST,CAPITL,61757,26.63,1.07,0,1
17-12-2023 12:00,EST,CAPITL,61757,26.19,1.08,0,1
17-12-2023 13:00,EST,CAPITL,61757,26.97,1.11,0,1
17-12-2023 14:00,EST,CAPITL,61757,26.75,1.1,0,1
17-12-2023 15:00,EST,CAPITL,61757,27.61,1.19,0,1
17-12-2023 16:00,EST,CAPITL,61757,31.79,1.37,0,1
17-12-2023 17:00,EST,CAPITL,61757,37.41,1.98,0,1
17-12-2023 18:00,EST,CAPITL,61757,34.7,1.5,0,1
17-12-2023 19:00,EST,CAPITL,61757,31.84,1.25,0,1
17-12-2023 20:00,EST,CAPITL,61757,27.84,1.07,0,1
17-12-2023 21:00,EST,CAPITL,61757,25.12,0.97,0,1
17-12-2023 22:00,EST,CAPITL,61757,24.16,0.82,0,1
17-12-2023 23:00,EST,CAPITL,61757,24.17,0.73,0,1
18-12-2023 00:00,EST,CAPITL,61757,22.63,0.6,0,1
18-12-2023 01:00,EST,CAPITL,61757,20.78,0.55,0,1
18-12-2023 02:00,EST,CAPITL,61757,20.26,0.53,0,1
18-12-2023 03:00,EST,CAPITL,61757,20.21,0.51,0,1
18-12-2023 04:00,EST,CAPITL,61757,20.8,0.47,0,1
18-12-2023 05:00,EST,CAPITL,61757,23.11,0.52,0,1
18-12-2023 06:00,EST,CAPITL,61757,27.48,0.64,0,1
18-12-2023 07:00,EST,CAPITL,61757,28.89,0.87,0,1
18-12-2023 08:00,EST,CAPITL,61757,30,0.9,0,1
18-12-2023 09:00,EST,CAPITL,61757,30.19,0.94,0,1
18-12-2023 10:00,EST,CAPITL,61757,30.65,1.01,0,1
18-12-2023 11:00,EST,CAPITL,61757,31.14,1.05,0,1
18-12-2023 12:00,EST,CAPITL,61757,30.48,1,0,1
18-12-2023 13:00,EST,CAPITL,61757,29.66,0.98,0,1
18-12-2023 14:00,EST,CAPITL,61757,28.62,0.97,0,1
18-12-2023 15:00,EST,CAPITL,61757,29.52,1.05,0,1
18-12-2023 16:00,EST,CAPITL,61757,35.23,1.48,0,1
18-12-2023 17:00,EST,CAPITL,61757,39.85,1.97,0,1
18-12-2023 18:00,EST,CAPITL,61757,35.75,1.54,0,1
18-12-2023 19:00,EST,CAPITL,61757,32.56,1.22,0,1
18-12-2023 20:00,EST,CAPITL,61757,29.38,1.02,0,1
18-12-2023 21:00,EST,CAPITL,61757,27.54,0.98,0,1
18-12-2023 22:00,EST,CAPITL,61757,25.99,0.83,0,1
18-12-2023 23:00,EST,CAPITL,61757,24.86,0.68,0,1
19-12-2023 00:00,EST,CAPITL,61757,22.46,0.63,0,1
19-12-2023 01:00,EST,CAPITL,61757,20.9,0.61,0,1
19-12-2023 02:00,EST,CAPITL,61757,20.03,0.56,0,1
19-12-2023 03:00,EST,CAPITL,61757,19.88,0.56,0,1
19-12-2023 04:00,EST,CAPITL,61757,20.9,0.65,0,1
19-12-2023 05:00,EST,CAPITL,61757,22.59,0.68,0,1
19-12-2023 06:00,EST,CAPITL,61757,30.37,0.97,0,1
19-12-2023 07:00,EST,CAPITL,61757,34.21,1.28,0,1
19-12-2023 08:00,EST,CAPITL,61757,33.06,1.27,0,1
19-12-2023 09:00,EST,CAPITL,61757,31.05,1.11,0,1
19-12-2023 10:00,EST,CAPITL,61757,31.92,1.11,0,1
19-12-2023 11:00,EST,CAPITL,61757,31.92,1.14,0,1
19-12-2023 12:00,EST,CAPITL,61757,31.04,1.11,0,1
19-12-2023 13:00,EST,CAPITL,61757,30.72,1.12,0,1
19-12-2023 14:00,EST,CAPITL,61757,31.17,1.17,0,1
19-12-2023 15:00,EST,CAPITL,61757,32.49,1.34,0,1
19-12-2023 16:00,EST,CAPITL,61757,41.07,1.95,0,1
19-12-2023 17:00,EST,CAPITL,61757,49.01,2.64,0,1
19-12-2023 18:00,EST,CAPITL,61757,44.31,2.23,0,1
19-12-2023 19:00,EST,CAPITL,61757,40.37,1.85,0,1
19-12-2023 20:00,EST,CAPITL,61757,33.19,1.49,0,1
19-12-2023 21:00,EST,CAPITL,61757,32.23,1.24,0,1
19-12-2023 22:00,EST,CAPITL,61757,31.61,1.1,0,1
19-12-2023 23:00,EST,CAPITL,61757,28.36,0.93,0,1
20-12-2023 00:00,EST,CAPITL,61757,27.86,0.84,0,1
20-12-2023 01:00,EST,CAPITL,61757,25.61,0.82,0,1
20-12-2023 02:00,EST,CAPITL,61757,24.6,0.83,0,1
20-12-2023 03:00,EST,CAPITL,61757,24.39,0.85,0,1
20-12-2023 04:00,EST,CAPITL,61757,24.91,0.89,0,1
20-12-2023 05:00,EST,CAPITL,61757,28.04,0.97,0,1
20-12-2023 06:00,EST,CAPITL,61757,35.03,1.47,0,1
20-12-2023 07:00,EST,CAPITL,61757,41.92,2.15,0,1
20-12-2023 08:00,EST,CAPITL,61757,35.5,1.49,0,1
20-12-2023 09:00,EST,CAPITL,61757,30.8,1.01,0,1
20-12-2023 10:00,EST,CAPITL,61757,30.93,0.96,0,1
20-12-2023 11:00,EST,CAPITL,61757,29.15,0.88,0,1
20-12-2023 12:00,EST,CAPITL,61757,28.51,0.86,0,1
20-12-2023 13:00,EST,CAPITL,61757,28.55,0.89,0,1
20-12-2023 14:00,EST,CAPITL,61757,29.63,1,0,1
20-12-2023 15:00,EST,CAPITL,61757,31.69,1.01,0,1
20-12-2023 16:00,EST,CAPITL,61757,41.28,1.63,0,1
20-12-2023 17:00,EST,CAPITL,61757,47.82,2.01,0,1
20-12-2023 18:00,EST,CAPITL,61757,43.99,1.85,0,1
20-12-2023 19:00,EST,CAPITL,61757,39.25,1.58,0,1
20-12-2023 20:00,EST,CAPITL,61757,35.66,1.31,0,1
20-12-2023 21:00,EST,CAPITL,61757,34.91,1.11,0,1
20-12-2023 22:00,EST,CAPITL,61757,31.47,0.89,0,1
20-12-2023 23:00,EST,CAPITL,61757,30.66,1.04,0,1
21-12-2023 00:00,EST,CAPITL,61757,27.55,1.13,0,1
21-12-2023 01:00,EST,CAPITL,61757,25.73,1.06,0,1
21-12-2023 02:00,EST,CAPITL,61757,25.27,1.06,0,1
21-12-2023 03:00,EST,CAPITL,61757,24.99,1.08,0,1
21-12-2023 04:00,EST,CAPITL,61757,25.99,1.12,0,1
21-12-2023 05:00,EST,CAPITL,61757,27.41,1.18,0,1
21-12-2023 06:00,EST,CAPITL,61757,34.45,1.48,0,1
21-12-2023 07:00,EST,CAPITL,61757,40.85,1.8,0,1
21-12-2023 08:00,EST,CAPITL,61757,36.45,1.57,0,1
21-12-2023 09:00,EST,CAPITL,61757,31.17,1.26,0,1
21-12-2023 10:00,EST,CAPITL,61757,32.26,1.42,0,1
21-12-2023 11:00,EST,CAPITL,61757,31.27,1.35,0,1
21-12-2023 12:00,EST,CAPITL,61757,30.47,1.17,0,1
21-12-2023 13:00,EST,CAPITL,61757,31.1,1.23,0,1
21-12-2023 14:00,EST,CAPITL,61757,31.71,1.28,0,1
21-12-2023 15:00,EST,CAPITL,61757,37.6,1.69,0,1
21-12-2023 16:00,EST,CAPITL,61757,42.23,2.16,0,1
21-12-2023 17:00,EST,CAPITL,61757,51.22,2.74,-4.25,1
21-12-2023 18:00,EST,CAPITL,61757,44.66,2.65,0,1
21-12-2023 19:00,EST,CAPITL,61757,43.36,2.52,-0.25,1
21-12-2023 20:00,EST,CAPITL,61757,41.55,2.13,0,1
21-12-2023 21:00,EST,CAPITL,61757,39.32,1.94,0,1
21-12-2023 22:00,EST,CAPITL,61757,34.72,1.68,0,1
21-12-2023 23:00,EST,CAPITL,61757,32.1,1.67,0,1
22-12-2023 00:00,EST,CAPITL,61757,40.12,1.43,0,1
22-12-2023 01:00,EST,CAPITL,61757,37.56,1.34,0,1
22-12-2023 02:00,EST,CAPITL,61757,36.08,1.29,0,1
22-12-2023 03:00,EST,CAPITL,61757,35.94,1.32,0,1
22-12-2023 04:00,EST,CAPITL,61757,36.86,1.35,0,1
22-12-2023 05:00,EST,CAPITL,61757,41.68,1.64,0,1
22-12-2023 06:00,EST,CAPITL,61757,51.49,2.59,0,1
22-12-2023 07:00,EST,CAPITL,61757,58.92,3.12,0,1
22-12-2023 08:00,EST,CAPITL,61757,50.08,2.52,0,1
22-12-2023 09:00,EST,CAPITL,61757,45.47,1.91,0,1
22-12-2023 10:00,EST,CAPITL,61757,41.51,1.56,0,1
22-12-2023 11:00,EST,CAPITL,61757,38.42,1.33,0,1
22-12-2023 12:00,EST,CAPITL,61757,37.32,1.23,0,1
22-12-2023 13:00,EST,CAPITL,61757,37.44,1.23,0,1
22-12-2023 14:00,EST,CAPITL,61757,38.81,1.35,0,1
22-12-2023 15:00,EST,CAPITL,61757,43.46,1.79,0,1
22-12-2023 16:00,EST,CAPITL,61757,48.81,2.37,0,1
22-12-2023 17:00,EST,CAPITL,61757,58.58,2.89,0,1
22-12-2023 18:00,EST,CAPITL,61757,54.12,2.62,0,1
22-12-2023 19:00,EST,CAPITL,61757,45.78,2.14,0,1
22-12-2023 20:00,EST,CAPITL,61757,43.95,1.85,0,1
22-12-2023 21:00,EST,CAPITL,61757,41.14,1.69,0,1
22-12-2023 22:00,EST,CAPITL,61757,38.36,1.58,0,1
22-12-2023 23:00,EST,CAPITL,61757,36.68,1.45,0,1
23-12-2023 00:00,EST,CAPITL,61757,33.52,1.23,0,1
23-12-2023 01:00,EST,CAPITL,61757,31.86,1.26,0,1
23-12-2023 02:00,EST,CAPITL,61757,29,1.14,0,1
23-12-2023 03:00,EST,CAPITL,61757,28.65,1.15,0,1
23-12-2023 04:00,EST,CAPITL,61757,28.07,1.05,0,1
23-12-2023 05:00,EST,CAPITL,61757,29.15,1.09,0,1
23-12-2023 06:00,EST,CAPITL,61757,32.91,1.3,0,1
23-12-2023 07:00,EST,CAPITL,61757,35.77,1.44,0,1
23-12-2023 08:00,EST,CAPITL,61757,34.84,1.37,0,1
23-12-2023 09:00,EST,CAPITL,61757,33.88,1.27,0,1
23-12-2023 10:00,EST,CAPITL,61757,27.9,0.89,0,1
23-12-2023 11:00,EST,CAPITL,61757,27.77,0.89,0,1
23-12-2023 12:00,EST,CAPITL,61757,27.33,0.87,0,1
23-12-2023 13:00,EST,CAPITL,61757,27.32,0.85,0,1
23-12-2023 14:00,EST,CAPITL,61757,27.47,0.9,0,1
23-12-2023 15:00,EST,CAPITL,61757,27.98,0.92,0,1
23-12-2023 16:00,EST,CAPITL,61757,36.33,1.43,0,1
23-12-2023 17:00,EST,CAPITL,61757,38.98,1.57,0,1
23-12-2023 18:00,EST,CAPITL,61757,33.04,1.15,0,1
23-12-2023 19:00,EST,CAPITL,61757,31.32,1.09,0,1
23-12-2023 20:00,EST,CAPITL,61757,29.49,1,0,1
23-12-2023 21:00,EST,CAPITL,61757,28.01,1.1,0,1
23-12-2023 22:00,EST,CAPITL,61757,27.3,1,0,1
23-12-2023 23:00,EST,CAPITL,61757,26.76,0.88,0,1
24-12-2023 00:00,EST,CAPITL,61757,25.52,0.62,0,1
24-12-2023 01:00,EST,CAPITL,61757,24.64,0.62,0,1
24-12-2023 02:00,EST,CAPITL,61757,23.54,0.6,0,1
24-12-2023 03:00,EST,CAPITL,61757,22.6,0.59,0,1
24-12-2023 04:00,EST,CAPITL,61757,22.5,0.61,0,1
24-12-2023 05:00,EST,CAPITL,61757,23.3,0.61,0,1
24-12-2023 06:00,EST,CAPITL,61757,25.39,0.72,0,1
24-12-2023 07:00,EST,CAPITL,61757,25.08,0.75,0,1
24-12-2023 08:00,EST,CAPITL,61757,25.77,0.8,0,1
24-12-2023 09:00,EST,CAPITL,61757,27.29,0.95,0,1
24-12-2023 10:00,EST,CAPITL,61757,26.99,0.96,0,1
24-12-2023 11:00,EST,CAPITL,61757,26.51,0.99,0,1
24-12-2023 12:00,EST,CAPITL,61757,26.07,0.98,0,1
24-12-2023 13:00,EST,CAPITL,61757,25.76,0.94,0,1
24-12-2023 14:00,EST,CAPITL,61757,25.81,0.94,0,1
24-12-2023 15:00,EST,CAPITL,61757,28.23,1.11,0,1
24-12-2023 16:00,EST,CAPITL,61757,31.67,1.13,0,1
24-12-2023 17:00,EST,CAPITL,61757,38.09,1.47,0,1
24-12-2023 18:00,EST,CAPITL,61757,34.5,1.29,0,1
24-12-2023 19:00,EST,CAPITL,61757,29.7,1.09,0,1
24-12-2023 20:00,EST,CAPITL,61757,27.63,1.01,0,1
24-12-2023 21:00,EST,CAPITL,61757,25.73,0.92,0,1
24-12-2023 22:00,EST,CAPITL,61757,24.96,0.84,0,1
24-12-2023 23:00,EST,CAPITL,61757,24.25,0.75,0,1
25-12-2023 00:00,EST,CAPITL,61757,24.09,0.73,0,1
25-12-2023 01:00,EST,CAPITL,61757,22.02,0.66,0,1
25-12-2023 02:00,EST,CAPITL,61757,21.06,0.61,0,1
25-12-2023 03:00,EST,CAPITL,61757,20.46,0.63,0,1
25-12-2023 04:00,EST,CAPITL,61757,20.3,0.63,0,1
25-12-2023 05:00,EST,CAPITL,61757,21.22,0.7,0,1
25-12-2023 06:00,EST,CAPITL,61757,22.98,0.71,0,1
25-12-2023 07:00,EST,CAPITL,61757,22.76,0.71,0,1
25-12-2023 08:00,EST,CAPITL,61757,24.94,0.82,0,1
25-12-2023 09:00,EST,CAPITL,61757,24.46,0.8,0,1
25-12-2023 10:00,EST,CAPITL,61757,24.27,0.77,0,1
25-12-2023 11:00,EST,CAPITL,61757,23.95,0.74,0,1
25-12-2023 12:00,EST,CAPITL,61757,23.29,0.7,0,1
25-12-2023 13:00,EST,CAPITL,61757,23.21,0.7,0,1
25-12-2023 14:00,EST,CAPITL,61757,23.39,0.73,0,1
25-12-2023 15:00,EST,CAPITL,61757,25.27,0.81,0,1
25-12-2023 16:00,EST,CAPITL,61757,28.17,0.93,0,1
25-12-2023 17:00,EST,CAPITL,61757,32.18,1.09,0,1
25-12-2023 18:00,EST,CAPITL,61757,28.82,0.95,0,1
25-12-2023 19:00,EST,CAPITL,61757,26.15,0.91,0,1
25-12-2023 20:00,EST,CAPITL,61757,24.78,0.86,0,1
25-12-2023 21:00,EST,CAPITL,61757,24.43,0.92,0,1
25-12-2023 22:00,EST,CAPITL,61757,22.09,0.77,0,1
25-12-2023 23:00,EST,CAPITL,61757,20.38,0.69,0,1
26-12-2023 00:00,EST,CAPITL,61757,22.09,0.75,0,1
26-12-2023 01:00,EST,CAPITL,61757,20.59,0.74,0,1
26-12-2023 02:00,EST,CAPITL,61757,19.86,0.71,0,1
26-12-2023 03:00,EST,CAPITL,61757,19.8,0.71,0,1
26-12-2023 04:00,EST,CAPITL,61757,19.91,0.71,0,1
26-12-2023 05:00,EST,CAPITL,61757,21.39,0.76,0,1
26-12-2023 06:00,EST,CAPITL,61757,24.2,0.77,0,1
26-12-2023 07:00,EST,CAPITL,61757,27,1.04,0,1
26-12-2023 08:00,EST,CAPITL,61757,27.65,1.06,0,1
26-12-2023 09:00,EST,CAPITL,61757,28.09,1.03,0,1
26-12-2023 10:00,EST,CAPITL,61757,28.6,1.07,0,1
26-12-2023 11:00,EST,CAPITL,61757,28.93,1,0,1
26-12-2023 12:00,EST,CAPITL,61757,27.46,0.93,0,1
26-12-2023 13:00,EST,CAPITL,61757,27.49,1.03,0,1
26-12-2023 14:00,EST,CAPITL,61757,27.18,0.97,0,1
26-12-2023 15:00,EST,CAPITL,61757,29.89,1.12,0,1
26-12-2023 16:00,EST,CAPITL,61757,32.75,1.29,0,1
26-12-2023 17:00,EST,CAPITL,61757,40.14,1.65,0,1
26-12-2023 18:00,EST,CAPITL,61757,33.54,1.32,0,1
26-12-2023 19:00,EST,CAPITL,61757,30.28,1.14,0,1
26-12-2023 20:00,EST,CAPITL,61757,27.62,1.01,0,1
26-12-2023 21:00,EST,CAPITL,61757,25.47,0.88,0,1
26-12-2023 22:00,EST,CAPITL,61757,24.06,0.79,0,1
26-12-2023 23:00,EST,CAPITL,61757,22.38,0.67,0,1
27-12-2023 00:00,EST,CAPITL,61757,22.91,0.67,0,1
27-12-2023 01:00,EST,CAPITL,61757,21.38,0.62,0,1
27-12-2023 02:00,EST,CAPITL,61757,20.23,0.61,0,1
27-12-2023 03:00,EST,CAPITL,61757,18.93,0.62,0,1
27-12-2023 04:00,EST,CAPITL,61757,20.12,0.66,0,1
27-12-2023 05:00,EST,CAPITL,61757,21.93,0.64,0,1
27-12-2023 06:00,EST,CAPITL,61757,25.56,0.79,0,1
27-12-2023 07:00,EST,CAPITL,61757,26.99,0.89,0,1
27-12-2023 08:00,EST,CAPITL,61757,29,0.98,0,1
27-12-2023 09:00,EST,CAPITL,61757,29.13,0.93,0,1
27-12-2023 10:00,EST,CAPITL,61757,31.92,1.05,0,1
27-12-2023 11:00,EST,CAPITL,61757,30.99,1.02,0,1
27-12-2023 12:00,EST,CAPITL,61757,31.25,1.06,0,1
27-12-2023 13:00,EST,CAPITL,61757,31.23,1,0,1
27-12-2023 14:00,EST,CAPITL,61757,31.21,1,0,1
27-12-2023 15:00,EST,CAPITL,61757,31.54,1.04,0,1
27-12-2023 16:00,EST,CAPITL,61757,35.5,1.23,0,1
27-12-2023 17:00,EST,CAPITL,61757,42.13,1.58,0,1
27-12-2023 18:00,EST,CAPITL,61757,35.07,1.25,0,1
27-12-2023 19:00,EST,CAPITL,61757,30.28,0.94,0,1
27-12-2023 20:00,EST,CAPITL,61757,28.54,0.91,0,1
27-12-2023 21:00,EST,CAPITL,61757,26.97,0.89,0,1
27-12-2023 22:00,EST,CAPITL,61757,25.01,0.8,0,1
27-12-2023 23:00,EST,CAPITL,61757,23.53,0.6,0,1
28-12-2023 00:00,EST,CAPITL,61757,22.21,0.56,0,1
28-12-2023 01:00,EST,CAPITL,61757,20.92,0.59,0,1
28-12-2023 02:00,EST,CAPITL,61757,19.65,0.52,0,1
28-12-2023 03:00,EST,CAPITL,61757,19.27,0.54,0,1
28-12-2023 04:00,EST,CAPITL,61757,19.76,0.58,0,1
28-12-2023 05:00,EST,CAPITL,61757,21.1,0.57,0,1
28-12-2023 06:00,EST,CAPITL,61757,24.32,0.66,0,1
28-12-2023 07:00,EST,CAPITL,61757,25.34,0.79,0,1
28-12-2023 08:00,EST,CAPITL,61757,26.97,0.89,0,1
28-12-2023 09:00,EST,CAPITL,61757,27.84,0.89,0,1
28-12-2023 10:00,EST,CAPITL,61757,30.25,0.97,0,1
28-12-2023 11:00,EST,CAPITL,61757,29.99,0.93,0,1
28-12-2023 12:00,EST,CAPITL,61757,30.54,0.92,0,1
28-12-2023 13:00,EST,CAPITL,61757,30.37,0.91,0,1
28-12-2023 14:00,EST,CAPITL,61757,30.29,0.97,0,1
28-12-2023 15:00,EST,CAPITL,61757,31.03,1.05,0,1
28-12-2023 16:00,EST,CAPITL,61757,33.81,1.17,0,1
28-12-2023 17:00,EST,CAPITL,61757,38.1,1.39,0,1
28-12-2023 18:00,EST,CAPITL,61757,33.39,1.29,0,1
28-12-2023 19:00,EST,CAPITL,61757,29.08,1.01,0,1
28-12-2023 20:00,EST,CAPITL,61757,27.23,0.95,0,1
28-12-2023 21:00,EST,CAPITL,61757,25.22,0.88,0,1
28-12-2023 22:00,EST,CAPITL,61757,23.74,0.69,0,1
28-12-2023 23:00,EST,CAPITL,61757,22.19,0.6,0,1
29-12-2023 00:00,EST,CAPITL,61757,21.89,0.62,0,1
29-12-2023 01:00,EST,CAPITL,61757,20.79,0.59,0,1
29-12-2023 02:00,EST,CAPITL,61757,20.04,0.53,0,1
29-12-2023 03:00,EST,CAPITL,61757,19.57,0.53,0,1
29-12-2023 04:00,EST,CAPITL,61757,20.03,0.53,0,1
